1306080000	SUNGAI LIMAU	C
1306081000	BATANG GASAN	C
1306090000	SUNGAI GERINGGING	C
1306100000	IV KOTO AUR MALINTANG	C
1307000000	AGAM	K
1307010000	TANJUNG MUTIARA	C
1307020000	LUBUK BASUNG	C
1307021000	AMPEK NAGARI	C
1307030000	TANJUNG RAYA	C
1307040000	MATUR	C
1307050000	IV KOTO	C
1307051000	MALALAK	C
1307061000	BANUHAMPU	C
1307062000	SUNGAI PUA	C
1307070000	AMPEK ANGKEK	C
1307071000	CANDUANG	C
1307080000	BASO	C
1307090000	TILATANG KAMANG	C
1307091000	KAMANG MAGEK	C
1307100000	PALEMBAYAN	C
1307110000	PALUPUH	C
1308000000	LIMA PULUH KOTA	K
1308010000	PAYAKUMBUH	C
1308011000	AKABILURU	C
1308020000	LUAK	C
1308021000	LAREH SAGO HALABAN	C
1308022000	SITUJUAH LIMO NAGARI	C
1308030000	HARAU	C
1308040000	GUGUAK	C
1308041000	MUNGKA	C
1308050000	SULIKI	C
1308051000	BUKIK BARISAN	C
1308060000	GUNUANG OMEH	C
1308070000	KAPUR IX	C
1308080000	PANGKALAN KOTO BARU	C
1309000000	PASAMAN	K
1309070000	BONJOL	C
1309071000	TIGO NAGARI	C
1309072000	SIMPANG ALAHAN MATI	C
1309080000	LUBUK SIKAPING	C
1309100000	DUA KOTO	C
1309110000	PANTI	C
1309111000	PADANG GELUGUR	C
1309121000	RAO	C
1309122000	MAPAT TUNGGUL	C
1309123000	MAPAT TUNGGUL SELATAN	C
1309124000	RAO SELATAN	C
1309125000	RAO UTARA	C
1310000000	SOLOK SELATAN	K
1310010000	SANGIR	C
1310020000	SANGIR JUJUAN	C
1310021000	SANGIR BALAI JANGGO	C
1310030000	SANGIR BATANG HARI	C
1310040000	SUNGAI PAGU	C
1310041000	PAUAH DUO	C
1310050000	KOTO PARIK GADANG DIATEH	C
1311000000	DHARMASRAYA	K
1311010000	SUNGAI RUMBAI	C
1311011000	KOTO BESAR	C
1311012000	ASAM JUJUHAN	C
1311020000	KOTO BARU	C
1311021000	KOTO SALAK	C
1311022000	TIUMANG	C
1311023000	PADANG LAWEH	C
1311030000	SITIUNG	C
1311031000	TIMPEH	C
1311040000	PULAU PUNJUNG	C
1311041000	IX KOTO	C
1312000000	PASAMAN BARAT	K
1312010000	SUNGAI BEREMAS	C
1312020000	RANAH BATAHAN	C
1312030000	KOTO BALINGKA	C
1312040000	SUNGAI AUR	C
1312050000	LEMBAH MALINTANG	C
1312060000	GUNUNG TULEH	C
1312070000	TALAMAU	C
1312080000	PASAMAN	C
1312090000	LUHAK NAN DUO	C
1312100000	SASAK RANAH PASISIE	C
1312110000	KINALI	C
1371000000	PADANG	K
1371010000	BUNGUS TELUK KABUNG	C
1371020000	LUBUK KILANGAN	C
1371030000	LUBUK BEGALUNG	C
1371040000	PADANG SELATAN	C
1371050000	PADANG TIMUR	C
1371060000	PADANG BARAT	C
1371070000	PADANG UTARA	C
1371080000	NANGGALO	C
1371090000	KURANJI	C
1371100000	PAUH	C
1371110000	KOTO TANGAH	C
1372000000	SOLOK	K
1372010000	LUBUK SIKARAH	C
1372020000	TANJUNG HARAPAN	C
1373000000	SAWAH LUNTO	K
1373010000	SILUNGKANG	C
1373020000	LEMBAH SEGAR	C
1373030000	BARANGIN	C
1373040000	TALAWI	C
1374000000	PADANG PANJANG	K
1374010000	PADANG PANJANG BARAT	C
1374020000	PADANG PANJANG TIMUR	C
1375000000	BUKITTINGGI	K
1375010000	GUGUK PANJANG	C
1375020000	MANDIANGIN KOTO SELAYAN	C
1375030000	AUR BIRUGO TIGO BALEH	C
1376000000	PAYAKUMBUH	K
1376010000	PAYAKUMBUH BARAT	C
1376011000	PAYAKUMBUH SELATAN	C
1376020000	PAYAKUMBUH TIMUR	C
1376030000	PAYAKUMBUH UTARA	C
1376031000	LAMPOSI TIGO NAGORI	C
1377000000	PARIAMAN	K
1377010000	PARIAMAN SELATAN	C
1377020000	PARIAMAN TENGAH	C
1377021000	PARIAMAN TIMUR	C
1377030000	PARIAMAN UTARA	C
1400000000	RIAU	P
1401000000	KUANTAN SINGINGI	K
1401010000	KUANTAN MUDIK	C
1401011000	HULU KUANTAN	C
1401012000	GUNUNG TOAR	C
1401020000	SINGINGI	C
1401021000	SINGINGI HILIR	C
1401030000	KUANTAN TENGAH	C
1401040000	BENAI	C
1401050000	KUANTAN HILIR	C
1401051000	PANGEAN	C
1401052000	LOGAS TANAH DARAT	C
1401060000	CERENTI	C
1401061000	INUMAN	C
1402000000	INDRAGIRI HULU	K
1402010000	PERANAP	C
1402011000	BATANG PERANAP	C
1402020000	SEBERIDA	C
1402021000	BATANG CENAKU	C
1402022000	BATANG GANSAL	C
1402030000	KELAYANG	C
1402031000	RAKIT KULIM	C
1402040000	PASIR PENYU	C
1402041000	LIRIK	C
1402042000	SUNGAI LALA	C
1402043000	LUBUK BATU JAYA	C
1402050000	RENGAT BARAT	C
1402060000	RENGAT	C
1402061000	KUALA CENAKU	C
1403000000	INDRAGIRI HILIR	K
1403010000	KERITANG	C
1403011000	KEMUNING	C
1403020000	RETEH	C
1403021000	SUNGAI BATANG	C
1403030000	ENOK	C
1403040000	TANAH MERAH	C
1403050000	KUALA INDRAGIRI	C
1403051000	CONCONG	C
1403060000	TEMBILAHAN	C
1403061000	TEMBILAHAN HULU	C
1403070000	TEMPULING	C
1403071000	KEMPAS	C
1403080000	BATANG TUAKA	C
1403090000	GAUNG ANAK SERKA	C
1403100000	GAUNG	C
1403110000	MANDAH	C
1403120000	KATEMAN	C
1403121000	PELANGIRAN	C
1403122000	TELUK BELENGKONG	C
1403123000	PULAU BURUNG	C
1404000000	PELALAWAN	K
1404010000	LANGGAM	C
1404011000	PANGKALAN KERINCI	C
1404012000	BANDAR SEIKIJANG	C
1404020000	PANGKALAN KURAS	C
1404021000	UKUI	C
1404022000	PANGKALAN LESUNG	C
1404030000	BUNUT	C
1404031000	PELALAWAN	C
1404032000	BANDAR PETALANGAN	C
1404040000	KUALA KAMPAR	C
1404041000	KERUMUTAN	C
1404042000	TELUK MERANTI	C
1405000000	S I A K	K
1405010000	MINAS	C
1405011000	SUNGAI MANDAU	C
1405012000	KANDIS	C
1405020000	SIAK	C
1405021000	KERINCI KANAN	C
1405022000	TUALANG	C
1405023000	DAYUN	C
1405024000	LUBUK DALAM	C
1405025000	KOTO GASIB	C
1405026000	MEMPURA	C
1405030000	SUNGAI APIT	C
1405031000	BUNGA RAYA	C
1405032000	SABAK AUH	C
1405033000	PUSAKO	C
1406000000	KAMPAR	K
1406010000	KAMPAR KIRI	C
1406011000	KAMPAR KIRI HULU	C
1406012000	KAMPAR KIRI HILIR	C
1406013000	GUNUNG SAHILAN	C
1406014000	KAMPAR KIRI TENGAH	C
1406020000	XIII KOTO KAMPAR	C
1406021000	KOTO KAMPAR HULU	C
1406030000	BANGKINANG BARAT	C
1406031000	SALO	C
1406040000	TAPUNG	C
1406041000	TAPUNG HULU	C
1406042000	TAPUNG HILIR	C
1406050000	BANGKINANG	C
1406051000	BANGKINANG SEBERANG	C
1406060000	KAMPAR	C
1406061000	KAMPAR TIMUR	C
1406062000	RUMBIO JAYA	C
1406063000	KAMPAR UTARA	C
1406070000	TAMBANG	C
1406080000	SIAK HULU	C
1406081000	PERHENTIAN RAJA	C
1407000000	ROKAN HULU	K
1407010000	ROKAN IV KOTO	C
1407011000	PENDALIAN IV KOTO	C
1407020000	TANDUN	C
1407021000	KABUN	C
1407022000	UJUNG BATU	C
1407030000	RAMBAH SAMO	C
1407040000	RAMBAH	C
1407041000	RAMBAH HILIR	C
1407042000	BANGUN PURBA	C
1407050000	TAMBUSAI	C
1407051000	TAMBUSAI UTARA	C
1407060000	KEPENUHAN	C
1407061000	KEPENUHAN HULU	C
1407070000	KUNTO DARUSSALAM	C
1407071000	PAGARAN TAPAH DARUSSALAM	C
1407072000	BONAI DARUSSALAM	C
1408000000	BENGKALIS	K
1408010000	MANDAU	C
1408011000	PINGGIR	C
1408020000	BUKIT BATU	C
1408021000	SIAK KECIL	C
1408030000	RUPAT	C
1408031000	RUPAT UTARA	C
1408040000	BENGKALIS	C
1408050000	BANTAN	C
1409000000	ROKAN HILIR	K
1409010000	TANAH PUTIH	C
1409011000	PUJUD	C
1409012000	TANAH PUTIH TANJUNG MELAWAN	C
1409013000	RANTAU KOPAR	C
1409020000	BAGAN SINEMBAH	C
1409021000	SIMPANG KANAN	C
1409030000	KUBU	C
1409031000	PASIR LIMAU KAPAS	C
1409040000	BANGKO	C
1409041000	SINABOI	C
1409042000	BATU HAMPAR	C
1409050000	RIMBA MELINTANG	C
1409051000	BANGKO PUSAKO	C
1410000000	KEPULAUAN MERANTI	K
1410010000	TEBING TINGGI BARAT	C
1410020000	TEBING TINGGI	C
1410030000	RANGSANG	C
1410040000	RANGSANG BARAT	C
1410050000	MERBAU	C
1471000000	PEKANBARU	K
1471010000	TAMPAN	C
1471011000	PAYUNG SEKAKI	C
1471020000	BUKIT RAYA	C
1471021000	MARPOYAN DAMAI	C
1471022000	TENAYAN RAYA	C
1471030000	LIMAPULUH	C
1471040000	SAIL	C
1471050000	PEKANBARU KOTA	C
1471060000	SUKAJADI	C
1471070000	SENAPELAN	C
1471080000	RUMBAI	C
1471081000	RUMBAI PESISIR	C
1473000000	D U M A I	K
1473010000	BUKIT KAPUR	C
1473011000	MEDANG KAMPAI	C
1473012000	SUNGAI SEMBILAN	C
1473020000	DUMAI BARAT	C
1473030000	DUMAI TIMUR	C
1500000000	JAMBI	P
1501000000	KERINCI	K
1501010000	GUNUNG RAYA	C
1501020000	BATANG MERANGIN	C
1501030000	KELILING DANAU	C
1501040000	DANAU KERINCI	C
1501050000	SITINJAU LAUT	C
1501070000	AIR HANGAT	C
1501071000	AIR HANGAT TIMUR	C
1501072000	DEPATI VII	C
1501080000	GUNUNG KERINCI	C
1501081000	SIULAK	C
1501090000	KAYU ARO	C
1501091000	GUNUNG TUJUH	C
1502000000	MERANGIN	K
1502010000	JANGKAT	C
1502011000	SUNGAI TENANG	C
1502020000	MUARA SIAU	C
1502021000	LEMBAH MASURAI	C
1502022000	TIANG PUMPUNG	C
1502030000	PAMENANG	C
1502031000	PAMENANG BARAT	C
1502032000	RENAH PAMENANG	C
1502033000	PAMENANG SELATAN	C
1502040000	BANGKO	C
1502041000	BANGKO BARAT	C
1502042000	NALO TANTAN	C
1502043000	BATANG MASUMAI	C
1502050000	SUNGAI MANAU	C
1502051000	RENAH PEMBARAP	C
1502052000	PANGKALAN JAMBU	C
1502060000	TABIR	C
1502061000	TABIR ULU	C
1502062000	TABIR SELATAN	C
1502063000	TABIR ILIR	C
1502064000	TABIR TIMUR	C
1502065000	TABIR LINTAS	C
1502066000	MARGO TABIR	C
1502067000	TABIR BARAT	C
1503000000	SAROLANGUN	K
1503010000	BATANG ASAI	C
1503020000	LIMUN	C
1503021000	CERMIN NAN GEDANG	C
1503030000	PELAWAN	C
1503031000	SINGKUT	C
1503040000	SAROLANGUN	C
1503041000	BATHIN VIII	C
1503050000	PAUH	C
1503051000	AIR HITAM	C
1503060000	MANDIANGIN	C
1504000000	BATANG HARI	K
1504010000	MERSAM	C
1504011000	MARO SEBO ULU	C
1504020000	BATIN XXIV	C
1504030000	MUARA TEMBESI	C
1504040000	MUARA BULIAN	C
1504041000	BAJUBANG	C
1504042000	MARO SEBO ILIR	C
1504050000	PEMAYUNG	C
1505000000	MUARO JAMBI	K
1505010000	MESTONG	C
1505011000	SUNGAI BAHAR	C
1505020000	KUMPEH ULU	C
1505021000	SUNGAI GELAM	C
1505030000	KUMPEH	C
1505040000	MARO SEBO	C
1505050000	JAMBI LUAR KOTA	C
1505060000	SEKERNAN	C
1506000000	TANJUNG JABUNG TIMUR	K
1506010000	MENDAHARA	C
1506011000	MENDAHARA ULU	C
1506012000	GERAGAI	C
1506020000	DENDANG	C
1506031000	MUARA SABAK BARAT	C
1506032000	MUARA SABAK TIMUR	C
1506033000	KUALA JAMBI	C
1506040000	RANTAU RASAU	C
1506041000	BERBAK	C
1506050000	NIPAH PANJANG	C
1506060000	SADU	C
1507000000	TANJUNG JABUNG BARAT	K
1507010000	TUNGKAL ULU	C
1507011000	MERLUNG	C
1507012000	BATANG ASAM	C
1507013000	TEBING TINGGI	C
1507014000	RENAH MENDALUH	C
1507015000	MUARA PAPALIK	C
1507020000	PENGABUAN	C
1507021000	SENYERANG	C
1507030000	TUNGKAL ILIR	C
1507031000	BRAM ITAM	C
1507032000	SEBERANG KOTA	C
1507040000	BETARA	C
1507041000	KUALA BETARA	C
1508000000	TEBO	K
1508010000	TEBO ILIR	C
1508011000	MUARA TABIR	C
1508020000	TEBO TENGAH	C
1508021000	SUMAY	C
1508022000	TENGAH ILIR	C
1508030000	RIMBO BUJANG	C
1508031000	RIMBO ULU	C
1508032000	RIMBO ILIR	C
1508040000	TEBO ULU	C
1508041000	VII KOTO	C
1508042000	SERAI SERUMPUN	C
1508043000	VII KOTO ILIR	C
1509000000	BUNGO	K
1509010000	PELEPAT	C
1509011000	PELEPAT ILIR	C
1509021000	BATHIN II BABEKO	C
1509022000	RIMBO TENGAH	C
1509023000	BUNGO DANI	C
1509024000	PASAR MUARA BUNGO	C
1509025000	BATHIN III	C
1509030000	RANTAU PANDAN	C
1509031000	MUKO-MUKO BATHIN VII	C
1509032000	BATHIN III ULU	C
1509040000	TANAH SEPENGGAL	C
1509041000	TANAH SEPENGGAL LINTAS	C
1509050000	TANAH TUMBUH	C
1509051000	LIMBUR LUBUK MENGKUANG	C
1509052000	BATHIN II PELAYANG	C
1509060000	JUJUHAN	C
1509061000	JUJUHAN ILIR	C
1571000000	JAMBI	K
1571010000	KOTA BARU	C
1571020000	JAMBI SELATAN	C
1571030000	JELUTUNG	C
1571040000	PASAR JAMBI	C
1571050000	TELANAIPURA	C
1571060000	DANAU TELUK	C
1571070000	PELAYANGAN	C
1571080000	JAMBI TIMUR	C
1572000000	SUNGAI PENUH	K
1572010000	TANAH KAMPUNG	C
1572020000	KUMUN DEBAI	C
1572030000	SUNGAI PENUH	C
1572040000	HAMPARAN RAWANG	C
1572050000	PESISIR BUKIT	C
1600000000	SUMATERA SELATAN	P
1601000000	OGAN KOMERING ULU	K
1601052000	LENGKITI	C
1601070000	SOSOH BUAY RAYAP	C
1601080000	PENGANDONAN	C
1601081000	SEMIDANG AJI	C
1601082000	ULU OGAN	C
1601083000	MUARA JAYA	C
1601090000	PENINJAUAN	C
1601091000	LUBUK BATANG	C
1601092000	SINAR PENINJAUAN	C
1601130000	BATU RAJA TIMUR	C
1601131000	LUBUK RAJA	C
1601140000	BATU RAJA BARAT	C
1602000000	OGAN KOMERING ILIR	K
1602010000	LEMPUING	C
1602011000	LEMPUING JAYA	C
1602020000	MESUJI	C
1602021000	SUNGAI MENANG	C
1602022000	MESUJI MAKMUR	C
1602023000	MESUJI RAYA	C
1602030000	TULUNG SELAPAN	C
1602031000	CENGAL	C
1602040000	PEDAMARAN	C
1602041000	PEDAMARAN TIMUR	C
1602050000	TANJUNG LUBUK	C
1602051000	TELUK GELAM	C
1602060000	KOTA KAYU AGUNG	C
1602120000	SIRAH PULAU PADANG	C
1602121000	JEJAWI	C
1602130000	PAMPANGAN	C
1602131000	PANGKALAN LAPAM	C
1602140000	AIR SUGIHAN	C
1603000000	MUARA ENIM	K
1603010000	SEMENDO DARAT LAUT	C
1603011000	SEMENDO DARAT ULU	C
1603012000	SEMENDO DARAT TENGAH	C
1603020000	TANJUNG AGUNG	C
1603031000	RAMBANG	C
1603032000	LUBAI	C
1603040000	LAWANG KIDUL	C
1603050000	MUARA ENIM	C
1603051000	UJAN MAS	C
1603060000	GUNUNG MEGANG	C
1603061000	BENAKAT	C
1603070000	RAMBANG DANGKU	C
1603080000	TALANG UBI	C
1603081000	PENUKAL	C
1603082000	TANAH ABANG	C
1603083000	PENUKAL UTARA	C
1603084000	ABAB	C
1603090000	GELUMBANG	C
1603091000	LEMBAK	C
1603092000	SUNGAI ROTAN	C
1603093000	MUARA BELIDA	C
1603094000	KELEKAR	C
1604000000	LAHAT	K
1604011000	TANJUNG SAKTI PUMI	C
1604012000	TANJUNG SAKTI PUMU	C
1604040000	KOTA AGUNG	C
1604041000	MULAK ULU	C
1604042000	TANJUNG TEBAT	C
1604050000	PULAU PINANG	C
1604051000	PAGAR GUNUNG	C
1604052000	GUMAY ULU	C
1604060000	JARAI	C
1604061000	PAJAR BULAN	C
1604062000	MUARA PAYANG	C
1604111000	KIKIM BARAT	C
1604112000	KIKIM TIMUR	C
1604113000	KIKIM SELATAN	C
1604114000	KIKIM TENGAH	C
1604120000	LAHAT	C
1604121000	GUMAY TALANG	C
1604122000	PSEKSU	C
1604131000	MERAPI BARAT	C
1604132000	MERAPI TIMUR	C
1604133000	MERAPI SELATAN	C
1605000000	MUSI RAWAS	K
1605010000	RAWAS ULU	C
1605011000	ULU RAWAS	C
1605020000	RUPIT	C
1605021000	KARANG JAYA	C
1605030000	SUKU TENGAH LAKITAN ULU	C
1605031000	SELANGIT	C
1605032000	SUMBER HARTA	C
1605040000	TUGUMULYO	C
1605041000	PURWODADI	C
1605050000	MUARA BELITI	C
1605051000	TIANG PUMPUNG KEPUNGUT	C
1605060000	JAYALOKA	C
1605061000	SUKA KARYA	C
1605070000	MUARA KELINGI	C
1605071000	BULANG TENGAH SUKU ULU	C
1605072000	TUAH NEGERI	C
1605080000	MUARA LAKITAN	C
1605090000	MEGANG SAKTI	C
1605100000	RAWAS ILIR	C
1605101000	KARANG DAPO	C
1605102000	NIBUNG	C
1606000000	MUSI BANYUASIN	K
1606010000	SANGA DESA	C
1606020000	BABAT TOMAN	C
1606021000	BATANGHARI LEKO	C
1606022000	PLAKAT TINGGI	C
1606030000	SUNGAI KERUH	C
1606040000	SEKAYU	C
1606041000	LAIS	C
1606090000	SUNGAI LILIN	C
1606091000	KELUANG	C
1606100000	BAYUNG LENCIR	C
1606101000	LALAN	C
1607000000	BANYU ASIN	K
1607010000	RANTAU BAYUR	C
1607020000	BETUNG	C
1607030000	PULAU RIMAU	C
1607031000	TUNGKAL ILIR	C
1607040000	BANYUASIN III	C
1607050000	TALANG KELAPA	C
1607051000	TANJUNG LAGO	C
1607060000	BANYUASIN I	C
1607070000	RAMBUTAN	C
1607080000	MUARA PADANG	C
1607081000	MUARA SUGIHAN	C
1607090000	MAKARTI JAYA	C
1607091000	AIR SALEK	C
1607100000	BANYUASIN II	C
1607110000	MUARA TELANG	C
1608000000	OGAN KOMERING ULU SELATAN	K
1608010000	MEKAKAU ILIR	C
1608020000	BANDING AGUNG	C
1608021000	WARKUK RANAU SELATAN	C
1608022000	BUAY PEMATANG RIBU RANAU TENGAH	C
1608030000	BUAY PEMACA	C
1608040000	SIMPANG	C
1608041000	BUANA PEMACA	C
1608050000	MUARADUA	C
1608051000	BUAY RAWAN	C
1608060000	BUAY SANDANG AJI	C
1608061000	TIGA DIHAJI	C
1608070000	BUAY RUNJUNG	C
1608071000	RUNJUNG AGUNG	C
1608080000	KISAM TINGGI	C
1608090000	MUARADUA KISAM	C
1608091000	KISAM ILIR	C
1608100000	PULAU BERINGIN	C
1608101000	SINDANG DANAU	C
1608102000	SUNGAI ARE	C
1609000000	OGAN KOMERING ULU TIMUR	K
1609010000	MARTAPURA	C
1609011000	BUNGA MAYANG	C
1609012000	JAYA PURA	C
1609020000	BUAY PEMUKA PELIUNG	C
1609030000	BUAY MADANG	C
1609031000	BUAY MADANG TIMUR	C
1609032000	BUAY PEMUKA BANGSA RAJA	C
1609040000	MADANG SUKU II	C
1609041000	MADANG SUKU III	C
1609050000	MADANG SUKU I	C
1609051000	BELITANG MADANG RAYA	C
1609060000	BELITANG	C
1609061000	BELITANG JAYA	C
1609070000	BELITANG III	C
1609080000	BELITANG II	C
1609081000	BELITANG MULYA	C
1609090000	SEMENDAWAI SUKU III	C
1609091000	SEMENDAWAI TIMUR	C
1609100000	CEMPAKA	C
1609101000	SEMENDAWAI BARAT	C
1610000000	OGAN ILIR	K
1610010000	MUARA KUANG	C
1610011000	RAMBANG KUANG	C
1610012000	LUBUK KELIAT	C
1610020000	TANJUNG BATU	C
1610021000	PAYARAMAN	C
1610030000	RANTAU ALAI	C
1610031000	KANDIS	C
1610040000	TANJUNG RAJA	C
1610041000	RANTAU PANJANG	C
1610042000	SUNGAI PINANG	C
1610050000	PEMULUTAN	C
1610051000	PEMULUTAN SELATAN	C
1610052000	PEMULUTAN BARAT	C
1610060000	INDRALAYA	C
1610061000	INDRALAYA UTARA	C
1610062000	INDRALAYA SELATAN	C
1611000000	EMPAT LAWANG	K
1611010000	MUARA PINANG	C
1611020000	LINTANG KANAN	C
1611030000	PENDOPO	C
1611040000	PASMA AIR KERUH	C
1611050000	ULU MUSI	C
1611060000	TALANG PADANG	C
1611070000	TEBING TINGGI	C
1671000000	PALEMBANG	K
1671010000	ILIR BARAT II	C
1671011000	GANDUS	C
1671020000	SEBERANG ULU I	C
1671021000	KERTAPATI	C
1671030000	SEBERANG ULU II	C
1671031000	PLAJU	C
1671040000	ILIR BARAT I	C
1671041000	BUKIT KECIL	C
1671050000	ILIR TIMUR I	C
1671051000	KEMUNING	C
1671060000	ILIR TIMUR II	C
1671061000	KALIDONI	C
1671070000	SAKO	C
1671071000	SEMATANG BORANG	C
1671080000	SUKARAMI	C
1671081000	ALANG ALANG LEBAR	C
1672000000	PRABUMULIH	K
1672010000	RAMBANG KAPAK TENGAH	C
1672020000	PRABUMULIH TIMUR	C
1672021000	PRABUMULIH SELATAN	C
1672030000	PRABUMULIH BARAT	C
1672031000	PRABUMULIH UTARA	C
1672040000	CAMBAI	C
1673000000	PAGAR ALAM	K
1673010000	DEMPO SELATAN	C
1673011000	DEMPO TENGAH	C
1673020000	DEMPO UTARA	C
1673030000	PAGAR ALAM SELATAN	C
1673040000	PAGAR ALAM UTARA	C
1674000000	LUBUKLINGGAU	K
1674011000	LUBUK LINGGAU BARAT I	C
1674012000	LUBUK LINGGAU BARAT II	C
1674021000	LUBUK LINGGAU SELATAN I	C
1674022000	LUBUK LINGGAU SELATAN II	C
1674031000	LUBUK LINGGAU TIMUR I	C
1674032000	LUBUK LINGGAU TIMUR II	C
1674041000	LUBUK LINGGAU UTARA I	C
1674042000	LUBUK LINGGAU UTARA II	C
1700000000	BENGKULU	P
1701000000	BENGKULU SELATAN	K
1701040000	MANNA	C
1701041000	KOTA MANNA	C
1701042000	KEDURANG	C
1701043000	BUNGA MAS	C
1701044000	PASAR MANNA	C
1701045000	KEDURANG ILIR	C
1701050000	SEGINIM	C
1701051000	AIR NIPIS	C
1701060000	PINO	C
1701061000	PINORAYA	C
1701062000	ULU MANNA	C
1702000000	REJANG LEBONG	K
1702020000	KOTA PADANG	C
1702021000	SINDANG BELITI ILIR	C
1702030000	PADANG ULAK TANDING	C
1702031000	SINDANG KELINGI	C
1702032000	BINDU RIANG	C
1702033000	SINDANG BELITI ULU	C
1702034000	SINDANG DATARAN	C
1702040000	CURUP	C
1702041000	BERMANI ULU	C
1702042000	SELUPU REJANG	C
1702043000	CURUP SELATAN	C
1702044000	CURUP TENGAH	C
1702045000	BERMANI ULU RAYA	C
1702046000	CURUP UTARA	C
1702047000	CURUP TIMUR	C
1703000000	BENGKULU UTARA	K
1703010000	ENGGANO	C
1703050000	KERKAP	C
1703051000	AIR NAPAL	C
1703052000	AIR BESI	C
1703060000	ARGA MAKMUR	C
1703070000	LAIS	C
1703071000	BATIK NAU	C
1703072000	GIRI MULYA	C
1703080000	PADANG JAYA	C
1703090000	KETAHUN	C
1703091000	NAPAL PUTIH	C
1703100000	PUTRI HIJAU	C
1704000000	KAUR	K
1704010000	NASAL	C
1704020000	MAJE	C
1704030000	KAUR SELATAN	C
1704031000	TETAP	C
1704040000	KAUR TENGAH	C
1704041000	LUAS	C
1704042000	MUARA SAHUNG	C
1704050000	KINAL	C
1704051000	SEMIDANG GUMAY	C
1704060000	TANJUNG KEMUNING	C
1704061000	KELAM TENGAH	C
1704070000	KAUR UTARA	C
1704071000	PADANG GUCI HILIR	C
1704072000	LUNGKANG KULE	C
1704073000	PADANG GUCI HULU	C
1705000000	SELUMA	K
1705010000	SEMIDANG ALAS MARAS	C
1705020000	SEMIDANG ALAS	C
1705030000	TALO	C
1705031000	ILIR TALO	C
1705032000	TALO KECIL	C
1705033000	ULU TALO	C
1705040000	SELUMA	C
1705041000	SELUMA SELATAN	C
1705042000	SELUMA BARAT	C
1705043000	SELUMA TIMUR	C
1705044000	SELUMA UTARA	C
1705050000	SUKARAJA	C
1705051000	AIR PERIUKAN	C
1705052000	LUBUK SANDI	C
1706000000	MUKOMUKO	K
1706010000	IPUH	C
1706011000	AIR RAMI	C
1706012000	MALIN DEMAN	C
1706020000	PONDOK SUGUH	C
1706021000	SUNGAI RUMBAI	C
1706022000	TERAMANG JAYA	C
1706030000	TERAS TERUNJAM	C
1706031000	PENARIK	C
1706032000	SELAGAN RAYA	C
1706040000	KOTA MUKOMUKO	C
1706041000	AIR DIKIT	C
1706042000	XIV KOTO	C
1706050000	LUBUK PINANG	C
1706051000	AIR MANJUNTO	C
1706052000	V KOTO	C
1707000000	LEBONG	K
1707010000	RIMBO PENGADANG	C
1707011000	TOPOS	C
1707020000	LEBONG SELATAN	C
1707021000	BINGIN KUNING	C
1707030000	LEBONG TENGAH	C
1707031000	LEBONG SAKTI	C
1707040000	LEBONG ATAS	C
1707041000	PADANG BANO	C
1707042000	PELABAI	C
1707050000	LEBONG UTARA	C
1707051000	AMEN	C
1707052000	URAM JAYA	C
1707053000	PINANG BELAPIS	C
1708000000	KEPAHIANG	K
1708010000	MUARA KEMUMU	C
1708020000	BERMANI ILIR	C
1708030000	SEBERANG MUSI	C
1708040000	TEBAT KARAI	C
1708050000	KEPAHIANG	C
1708060000	KABA WETAN	C
1708070000	UJAN MAS	C
1708080000	MERIGI	C
1709000000	BENGKULU TENGAH	K
1709010000	TALANG EMPAT	C
1709020000	KARANG TINGGI	C
1709030000	TABA PENANJUNG	C
1709031000	MERIGI KELINDANG	C
1709040000	PAGAR JATI	C
1709041000	MERIGI SAKTI	C
1709050000	PONDOK KELAPA	C
1709051000	PONDOK KUBANG	C
1709060000	PEMATANG TIGA	C
1709061000	BANG HAJI	C
1771000000	BENGKULU	K
1771010000	SELEBAR	C
1771011000	KAMPUNG MELAYU	C
1771020000	GADING CEMPAKA	C
1771021000	RATU AGUNG	C
1771022000	RATU SAMBAN	C
1771030000	TELUK SEGARA	C
1771031000	SUNGAI SERUT	C
1771040000	MUARA BANGKA HULU	C
1800000000	LAMPUNG	P
1801000000	LAMPUNG BARAT	K
1801010000	PESISIR SELATAN	C
1801011000	BENGKUNAT	C
1801012000	BENGKUNAT BELIMBING	C
1801013000	NGAMBUR	C
1801020000	PESISIR TENGAH	C
1801021000	KARYA PENGGAWA	C
1801022000	WAY KRUI	C
1801023000	KRUI SELATAN	C
1801030000	PESISIR UTARA	C
1801031000	LEMONG	C
1801040000	BALIK BUKIT	C
1801041000	SUKAU	C
1801042000	LUMBOK SEMINUNG	C
1801050000	BELALAU	C
1801051000	SEKINCAU	C
1801052000	SUOH	C
1801053000	BATU BRAK	C
1801054000	PAGAR DEWA	C
1801055000	BATU KETULIS	C
1801056000	BANDAR NEGERI SUOH	C
1801060000	SUMBER JAYA	C
1801061000	WAY TENONG	C
1801062000	GEDUNG SURIAN	C
1801063000	KEBUN TEBU	C
1801064000	AIR HITAM	C
1802000000	TANGGAMUS	K
1802010000	WONOSOBO	C
1802011000	SEMAKA	C
1802012000	BANDAR NEGERI SEMUONG	C
1802020000	KOTA AGUNG	C
1802021000	PEMATANG SAWA	C
1802022000	KOTA AGUNG TIMUR	C
1802023000	KOTA AGUNG BARAT	C
